player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Pennetta F.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['08/09/2009', '04/09/2014']","['08/09/2009', '04/09/2014']",nan,1.0,0.38295095531982104,1.6170490446801788,0,2
Dominguez Lino L.,Williams S.,['p2'],['N'],[],['25/06/2007'],['25/06/2007'],nan,1.0,0.039969760158093656,0.9600302398419064,0,1
Shvedova Y.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['02/07/2012', '31/08/2013', '05/09/2016']","['02/07/2012', '31/08/2013', '05/09/2016']",nan,1.0,0.1424221119855144,2.8575778880144855,0,3
Goerges J.,Williams S.,"['p2', 'p2', 'p2', 'p2']","['N', 'N', 'N', 'N']",[],"['28/05/2010', '02/06/2018', '12/07/2018', '06/07/2019']","['28/05/2010', '02/06/2018', '12/07/2018', '06/07/2019']",nan,1.0,0.41809933803641164,3.581900661963588,0,4
King V.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['28/08/2014', '02/09/2016']","['28/08/2014', '02/09/2016']",nan,1.0,0.06528736522058545,1.9347126347794146,0,2
Rezai A.,Williams S.,['p2'],['N'],[],['21/06/2011'],['21/06/2011'],nan,1.0,0.04076856903190459,0.9592314309680954,0,1
Bremond S.,Williams S.,['p2'],['N'],[],['01/09/2008'],['01/09/2008'],nan,1.0,0.024323926763447693,0.9756760732365524,0,1
Hsieh S.W.,Williams S.,['p2'],['N'],[],['20/01/2016'],['20/01/2016'],nan,1.0,0.019927997173073024,0.980072002826927,0,1
Cibulkova D.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['26/06/2010', '28/01/2015']","['26/06/2010', '28/01/2015']",nan,1.0,0.18558472873446258,1.8144152712655375,0,2
Paszek T.,Williams S.,['p2'],['N'],[],['17/01/2012'],['17/01/2012'],nan,1.0,0.052995772822093494,0.9470042271779066,0,1
Errani S.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['07/09/2012', '06/06/2013', '03/06/2015']","['07/09/2012', '06/06/2013', '03/06/2015']",nan,1.0,0.35335925278007485,2.646640747219925,0,3
Vesnina E.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['28/08/2008', '07/07/2016']","['28/08/2008', '07/07/2016']",nan,1.0,0.09093995603911172,1.9090600439608882,0,2
Kanepi K.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['23/06/2008', '01/09/2014', '02/09/2018']","['23/06/2008', '01/09/2014', '02/09/2018']",nan,1.0,0.24267018923201433,2.7573298107679856,0,3
Bondarenko K.,Williams S.,['p2'],['N'],[],['26/08/2008'],['26/08/2008'],nan,1.0,0.0555127388888901,0.9444872611111099,0,1
Gajdosova J.,Williams S.,['p2'],['N'],[],['14/01/2008'],['14/01/2008'],nan,1.0,0.06627003060231544,0.9337299693976846,0,1
Kerber A.,Williams S.,"['p1', 'p2', 'p1']","['U', 'N', 'U']","['UW', 'UW']","['30/01/2016', '09/07/2016', '14/07/2018']","['30/01/2016', '09/07/2016', '14/07/2018']",0.0,0.4000000000000001,0.4854172031752736,2.514582796824726,2,1
Makarova E.,Williams S.,"['p1', 'p2', 'p2', 'p2']","['U', 'N', 'N', 'N']",['UW'],"['23/01/2012', '01/09/2012', '05/09/2014', '31/08/2016']","['23/01/2012', '01/09/2012', '05/09/2014', '31/08/2016']",0.0,1.0,0.3143933696291509,3.6856066303708497,1,3
Johansson M.,Williams S.,['p2'],['N'],[],['28/05/2008'],['28/05/2008'],nan,1.0,0.04817876931306358,0.9518212306869364,0,1
Lisicki S.,Williams S.,['p1'],['U'],['UW'],['01/07/2013'],['01/07/2013'],nan,1.0,0.04981540271911835,0.9501845972808817,1,0
Cirstea S.,Williams S.,['p2'],['N'],[],['31/05/2013'],['31/05/2013'],nan,1.0,0.03399033315158149,0.9660096668484185,0,1
Williams S.,Wozniacki C.,"['p1', 'p1']","['N', 'N']",[],"['11/09/2011', '07/09/2014']","['11/09/2011', '07/09/2014']",nan,1.0,1.533252876228314,0.46674712377168603,2,0
Razzano V.,Williams S.,['p1'],['U'],['UW'],['29/05/2012'],['29/05/2012'],nan,1.0,0.038593596991458486,0.9614064030085415,1,0
Azarenka V.,Williams S.,"['p2', 'p2', 'p2', 'p2', 'p2', 'p2', 'p2', 'p2', 'p2', 'p1']","['N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",[],"['18/01/2008', '30/06/2009', '27/01/2010', '03/09/2011', '05/07/2012', '09/09/2012', '08/09/2013', '30/05/2015', '07/07/2015', '11/09/2020']","['18/01/2008', '30/06/2009', '27/01/2010', '03/09/2011', '05/07/2012', '09/09/2012', '08/09/2013', '30/05/2015', '07/07/2015', '11/09/2020']",4.5,0.30340557275541796,3.238920577003269,6.7610794229967315,1,9
Radwanska A.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['01/07/2008', '07/07/2012', '28/01/2016']","['01/07/2008', '07/07/2012', '28/01/2016']",nan,1.0,0.7742226739597959,2.225777326040204,0,3
Ruano Pascual V.,Williams S.,['p2'],['N'],[],['28/05/2009'],['28/05/2009'],nan,1.0,0.04108620781137612,0.9589137921886238,0,1
Williams S.,Zakopalova K.,['p1'],['N'],[],['26/05/2009'],['26/05/2009'],nan,1.0,0.9562084461516399,0.043791553848360094,1,0
Morita A.,Williams S.,['p2'],['N'],[],['19/01/2013'],['19/01/2013'],nan,1.0,0.026923426806488147,0.9730765731935118,0,1
Rodina E.,Williams S.,['p2'],['N'],[],['09/07/2018'],['09/07/2018'],nan,1.0,0.020088545854078554,0.9799114541459215,0,1
Martinez-Sanchez M.J.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['30/05/2009', '04/09/2009', '30/08/2012']","['30/05/2009', '04/09/2009', '30/08/2012']",nan,1.0,0.4407301870953753,2.559269812904625,0,3
Suarez Navarro C.,Williams S.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['23/01/2010', '04/09/2013', '08/07/2019']","['23/01/2010', '04/09/2013', '08/07/2019']",nan,1.0,0.21815223961559305,2.781847760384407,0,3
Rybarikova M.,Williams S.,['p2'],['N'],[],['24/05/2016'],['24/05/2016'],nan,1.0,0.025772692947710105,0.9742273070522899,0,1
