player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Barthel M.,Bertens K.,"['p1', 'p2', 'p1', 'p1', 'p1', 'p1', 'p2', 'p2']","['N', 'U', 'N', 'N', 'N', 'U', 'N', 'N']","['UL', 'UW']","['16/07/2012', '08/10/2012', '10/03/2013', '07/10/2014', '16/10/2014', '13/07/2015', '30/06/2016', '24/05/2018']","['16/07/2012', '08/10/2012', '10/03/2013', '07/10/2014', '16/10/2014', '13/07/2015', '30/06/2016', '24/05/2018']",0.8,1.0,4.279054668424504,3.7209453315754963,5,3
Barthel M.,Giorgi C.,"['p2', 'p1']","['N', 'N']",[],"['21/09/2016', '04/05/2017']","['21/09/2016', '04/05/2017']",0.0,1.0,0.8113539517107724,1.1886460482892274,1,1
Barthel M.,Krunic A.,"['p2', 'p2']","['U', 'N']",['UL'],"['15/10/2015', '20/09/2017']","['15/10/2015', '20/09/2017']",inf,0.3333333333333333,1.2058609891630458,0.7941390108369542,0,2
Barthel M.,Ormaechea P.,['p1'],['N'],[],['20/05/2019'],['20/05/2019'],nan,1.0,0.6103054642316806,0.38969453576831936,1,0
Barthel M.,Bouchard E.,"['p2', 'p1']","['N', 'U']",['UW'],"['23/09/2014', '12/02/2015']","['23/09/2014', '12/02/2015']",0.0,1.0,0.5886999467175571,1.4113000532824427,1,1
Barthel M.,Cepelova J.,['p1'],['N'],[],['10/04/2017'],['10/04/2017'],nan,1.0,0.5683598497162637,0.4316401502837362,1,0
Barthel M.,Pegula J.,['p2'],['U'],['UL'],['02/04/2013'],['02/04/2013'],nan,1.0,0.787811507193746,0.21218849280625393,0,1
Barthel M.,Putintseva Y.,"['p1', 'p2']","['N', 'N']",[],"['11/02/2013', '22/05/2019']","['11/02/2013', '22/05/2019']",inf,1.0,1.1763173042480017,0.8236826957519983,1,1
Barthel M.,Barty A.,"['p1', 'p1']","['N', 'U']",['UW'],"['07/01/2013', '20/01/2017']","['07/01/2013', '20/01/2017']",nan,1.0,1.1727816208499389,0.827218379150061,2,0
Barthel M.,Min G.,['p1'],['N'],[],['01/01/2013'],['01/01/2013'],nan,1.0,0.8152204027971773,0.18477959720282267,1,0
Barthel M.,Dolonc V.,['p1'],['N'],[],['11/06/2013'],['11/06/2013'],nan,1.0,0.8337590069805465,0.16624099301945347,1,0
Barthel M.,Gibbs N.,['p1'],['U'],['UW'],['19/09/2016'],['19/09/2016'],nan,1.0,0.49286408569113693,0.507135914308863,1,0
Barthel M.,Witthoeft C.,"['p2', 'p1', 'p1']","['U', 'U', 'N']","['UL', 'UW']","['20/04/2015', '18/10/2016', '22/05/2018']","['20/04/2015', '18/10/2016', '22/05/2018']",0.5,1.0,1.5455200049896194,1.4544799950103806,2,1
Barthel M.,Beck A.,['p2'],['N'],[],['07/04/2014'],['07/04/2014'],nan,1.0,0.35674549553858664,0.6432545044614133,0,1
Barthel M.,Wang Q.,['p1'],['N'],[],['17/05/2017'],['17/05/2017'],nan,1.0,0.5380511867355504,0.46194881326444953,1,0
Barthel M.,Svitolina E.,"['p2', 'p2', 'p2', 'p2']","['U', 'U', 'N', 'N']","['UL', 'UL']","['07/10/2013', '22/05/2014', '18/05/2017', '10/03/2018']","['07/10/2013', '22/05/2014', '18/05/2017', '10/03/2018']",inf,0.4285714285714286,1.3975247755827447,2.6024752244172555,0,4
