player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Davis L.,Witthoeft C.,['p2'],['U'],['UL'],['29/05/2017'],['29/05/2017'],nan,1.0,0.5366492146596858,0.46335078534031415,0,1
Chirico L.,Davis L.,['p1'],['N'],[],['24/05/2016'],['24/05/2016'],nan,1.0,0.6774941995359629,0.3225058004640371,1,0
Davis L.,Kozlova K.,['p1'],['N'],[],['02/07/2019'],['02/07/2019'],nan,1.0,0.6308068459657702,0.36919315403422975,1,0
Davis L.,Kenin S.,['p2'],['U'],['UL'],['28/08/2017'],['28/08/2017'],nan,1.0,0.6125,0.3875,0,1
Davis L.,Fernandez L.A.,['p1'],['N'],[],['21/01/2020'],['21/01/2020'],nan,1.0,0.6466346153846154,0.35336538461538464,1,0
Birnerova E.,Tsurenko L.,['p1'],['U'],['UW'],['26/06/2013'],['26/06/2013'],nan,1.0,0.29515418502202645,0.7048458149779735,1,0
Arruabarrena-Vecino L.,Tsurenko L.,['p2'],['N'],[],['24/06/2013'],['24/06/2013'],nan,1.0,0.30561797752808995,0.69438202247191,0,1
Barty A.,Tsurenko L.,['p1'],['N'],[],['20/01/2020'],['20/01/2020'],nan,1.0,0.9118387909319899,0.08816120906801009,1,0
Gibbs N.,Tsurenko L.,['p2'],['N'],[],['29/06/2015'],['29/06/2015'],nan,1.0,0.3994910941475827,0.6005089058524172,0,1
Gavrilova D.,Tsurenko L.,['p2'],['N'],[],['17/01/2013'],['17/01/2013'],nan,1.0,0.2903930131004367,0.7096069868995633,0,1
Bouchard E.,Tsurenko L.,['p2'],['N'],[],['28/05/2019'],['28/05/2019'],nan,1.0,0.3348946135831382,0.6651053864168619,0,1
Krunic A.,Tsurenko L.,['p2'],['N'],[],['31/05/2019'],['31/05/2019'],nan,1.0,0.41581632653061223,0.5841836734693877,0,1
Tsurenko L.,Van Uytvanck A.,['p1'],['N'],[],['28/08/2018'],['28/08/2018'],nan,1.0,0.6015037593984962,0.3984962406015038,1,0
Siniakova K.,Tsurenko L.,['p2'],['N'],[],['01/09/2018'],['01/09/2018'],nan,1.0,0.358173076923077,0.6418269230769231,0,1
Ostapenko J.,Tsurenko L.,['p1'],['N'],[],['02/06/2017'],['02/06/2017'],nan,1.0,0.6280788177339901,0.37192118226600984,1,0
Strycova B.,Tsurenko L.,"['p1', 'p1']","['N', 'N']",[],"['05/07/2018', '02/07/2019']","['05/07/2018', '02/07/2019']",nan,1.0,1.324579616741137,0.6754203832588631,2,0
Golubic V.,Tsurenko L.,['p2'],['N'],[],['06/07/2017'],['06/07/2017'],nan,1.0,0.3420427553444181,0.6579572446555819,0,1
Osaka N.,Tsurenko L.,['p1'],['N'],[],['05/09/2018'],['05/09/2018'],nan,1.0,0.696035242290749,0.3039647577092511,1,0
Alexandrova E.,Tsurenko L.,['p2'],['N'],[],['14/01/2019'],['14/01/2019'],nan,1.0,0.34844868735083534,0.6515513126491647,0,1
Kozlova K.,Tsurenko L.,['p2'],['N'],[],['28/05/2017'],['28/05/2017'],nan,1.0,0.41071428571428575,0.5892857142857143,0,1
Tsurenko L.,Wang Yaf.,['p1'],['N'],[],['31/08/2016'],['31/08/2016'],nan,1.0,0.7291666666666667,0.27083333333333337,1,0
Tsurenko L.,Vikhlyantseva N.,['p1'],['N'],[],['16/01/2018'],['16/01/2018'],nan,1.0,0.6682242990654206,0.3317757009345794,1,0
Tsurenko L.,Vondrousova M.,['p1'],['N'],[],['03/09/2018'],['03/09/2018'],nan,1.0,0.6,0.39999999999999997,1,0
Anisimova A.,Tsurenko L.,['p1'],['U'],['UW'],['16/01/2019'],['16/01/2019'],nan,1.0,0.42930591259640094,0.570694087403599,1,0
Barty A.,Beck A.,['p1'],['N'],[],['16/01/2017'],['16/01/2017'],nan,1.0,0.6571428571428571,0.3428571428571429,1,0
Beck A.,Svitolina E.,['p2'],['N'],[],['29/05/2015'],['29/05/2015'],nan,1.0,0.27872340425531916,0.7212765957446808,0,1
Beck A.,Zanevska M.,['p1'],['N'],[],['23/05/2016'],['23/05/2016'],nan,1.0,0.6085858585858586,0.3914141414141414,1,0
Beck A.,Kania P.,['p1'],['N'],[],['27/05/2015'],['27/05/2015'],nan,1.0,0.721868365180467,0.2781316348195329,1,0
Beck A.,Sasnovich A.,['p1'],['N'],[],['01/07/2016'],['01/07/2016'],nan,1.0,0.6095717884130982,0.3904282115869018,1,0
Beck A.,Siegemund L.,['p1'],['N'],[],['23/01/2016'],['23/01/2016'],nan,1.0,0.602015113350126,0.39798488664987414,1,0
Beck A.,Hon P.,['p1'],['N'],[],['19/01/2016'],['19/01/2016'],nan,1.0,0.8298507462686567,0.1701492537313433,1,0
Beck A.,Podoroska N.,['p1'],['N'],[],['30/08/2016'],['30/08/2016'],nan,1.0,0.7843137254901962,0.21568627450980393,1,0
Brengle M.,Putintseva Y.,['p2'],['N'],[],['28/08/2019'],['28/08/2019'],nan,1.0,0.3855721393034826,0.6144278606965174,0,1
Han X.,Putintseva Y.,['p2'],['N'],[],['20/01/2016'],['20/01/2016'],nan,1.0,0.23120300751879702,0.768796992481203,0,1
